緯度,経度,color,color2
36.78477983,137.403488,1,3
36.81041368,137.4384994,1,3
36.81600995,137.4071116,2,3
36.81891151,137.4015913,3,3
36.83730279,137.420584,3,3
36.82977644,137.416782,3,3
36.79422488,137.3937225,3,3
36.79930008,137.3875951,3,3
36.83374705,137.4194402,4,3
36.80023295,137.3889411,3,3
36.84345317,137.4171848,1,3
36.82060196,137.4042657,3,3
36.79899279,137.4053148,4,3
36.8243658,137.4192123,3,3
36.81290416,137.4006639,1,3
36.84017553,137.4055779,1,3
36.82023329,137.4172283,0,3
36.81742384,137.4111228,3,3
36.82368656,137.4223076,3,3
36.78654475,137.4039635,4,3
36.85033882,137.4119337,2,3
36.82182607,137.4269318,2,3
36.81203056,137.3948528,1,3
36.82864393,137.4099929,1,3
36.80674683,137.4035873,3,3
36.82268128,137.4065143,2,3
36.81074065,137.4325933,3,3
36.83815652,137.4019324,2,3
36.83374116,137.4193862,4,3
36.81115004,137.4070556,0,3
36.81733853,137.3963988,3,3
36.8065035,137.4061237,0,3
36.81166697,137.4464659,2,3
36.82248069,137.4138532,0,3
36.80620478,137.3936789,3,3
36.84014013,137.4224886,0,3
36.80976921,137.4080145,1,3
36.8366452,137.4202682,3,3
36.8380639,137.4175543,2,3
36.82289162,137.4003497,3,3
36.82569612,137.410463,3,3
36.81621569,137.4070486,2,3
36.81657197,137.4071479,2,3
36.84233825,137.4249472,2,3
36.85648316,137.4131827,1,3
36.82096417,137.4123773,3,3
36.74909197,137.3507575,4,3
36.77137681,137.3450964,2,3
36.77551698,137.3689006,2,3
36.77354407,137.3480842,2,3
36.75712899,137.3325682,3,3
36.74630017,137.3473867,4,3
36.76627072,137.3759614,4,3
36.75515228,137.3337854,2,3
36.76567633,137.3544766,2,3
36.77955106,137.3730312,2,3
36.75160208,137.3526643,2,3
36.77262472,137.3434845,2,3
36.78087565,137.3596334,2,3
36.75979094,137.3366259,2,3
36.7625658,137.3665786,2,3
36.75695601,137.3295879,3,3
36.7486515,137.3337965,2,3
36.7522338,137.3556271,4,3
36.765917,137.3959085,2,3
36.77369646,137.3479626,2,3
36.78718844,137.3675594,2,3
36.74390321,137.37356,2,3
36.75532978,137.3583267,4,3
36.75638882,137.3613667,4,3
36.75711296,137.3609952,0,3
36.75331127,137.343042,2,3
36.76170715,137.3676354,4,3
36.75532874,137.3470877,2,3
36.73346361,137.3798178,2,3
36.78373809,137.3800545,2,3
36.77646298,137.369575,2,3
36.76025843,137.3564354,2,3
36.74871162,137.3337562,2,3
36.76513795,137.3606437,2,3
36.75974792,137.3391947,2,3
36.74893121,137.3506163,4,3
36.75644458,137.3401427,2,3
36.77966165,137.3952314,4,3
36.786536,137.3837705,2,3
36.76698168,137.3434549,2,3
36.77281223,137.3738318,1,3
36.74597987,137.3467973,4,3
36.75130173,137.3542217,4,3
36.75577964,137.3910275,2,3
36.77661578,137.3906556,2,3
36.75120021,137.3533149,2,3
36.77653343,137.3912053,4,3
36.76653135,137.377045,4,3
36.75558114,137.3473108,2,3
36.75447965,137.3769226,2,3
36.75650774,137.3492871,2,3
36.77421012,137.3534348,2,3
36.76094224,137.3353428,2,3
36.74977985,137.3522141,1,3
36.75051692,137.3527526,4,3
36.76785802,137.3795081,4,3
36.76330005,137.3701709,4,3
36.76093959,137.3353509,2,3
36.76586259,137.3471322,2,3
36.7414052,137.3433075,4,3
36.76498702,137.3428828,2,3
36.77788759,137.353511,2,3
36.76094892,137.3353713,2,3
36.78265592,137.3782384,2,3
36.75756274,137.3513242,2,3
36.68571916,137.3332508,3,3
36.67537866,137.3161912,2,3
36.7054503,137.3570694,1,3
36.68612532,137.2919603,2,3
36.71728822,137.3368419,2,3
36.69930775,137.3677454,2,3
36.66924257,137.3121533,4,3
36.69188652,137.3125777,1,3
36.66953509,137.2913771,2,3
36.6786457,137.3102062,2,3
36.71416974,137.3843983,2,3
36.70430199,137.3588635,2,3
36.67033722,137.3273618,2,3
36.70544605,137.3582304,0,3
36.66893935,137.2890365,2,3
36.66447275,137.2999419,1,3
36.67134873,137.2885191,2,3
36.6652536,137.3000343,2,3
36.65268873,137.3129997,2,3
36.68549309,137.2927751,0,3
36.69950346,137.3623888,2,3
36.70580004,137.3070824,2,3
36.6961002,137.3428271,4,3
36.67922408,137.3167925,2,3
36.70290112,137.3615409,2,3
36.70674094,137.3075343,2,3
36.67517863,137.2855804,2,3
36.664325,137.3041162,2,3
36.6629848,137.3160984,2,3
36.69952442,137.361249,2,3
36.63674993,137.2990185,2,3
36.67441797,137.2963997,2,3
36.64885774,137.2879989,2,3
36.68528036,137.3338191,4,3
36.7044576,137.3393226,1,3
36.70230782,137.3164933,2,3
36.69841679,137.3166329,1,3
36.7047017,137.3615843,1,3
36.68644722,137.2998016,4,3
36.6508152,137.3409014,2,3
36.70610037,137.3585852,2,3
36.69845324,137.3425122,4,3
36.6461119,137.2891003,2,3
36.68458913,137.338512,2,3
36.7018805,137.3191424,2,3
36.71682403,137.331601,2,3
36.66203957,137.3175212,2,3
36.68148086,137.3297158,4,3
36.69908215,137.3717501,2,3
36.65780985,137.3112877,2,3
36.68653691,137.2914047,4,3
36.70731959,137.3827349,1,3
36.6820837,137.3622217,2,3
36.6984298,137.3611514,3,3
36.68537398,137.3039229,2,3
36.71835696,137.3291968,2,3
36.682845,137.3387418,1,3
36.64895047,137.2877983,2,3
36.60599878,137.3207129,2,3
36.65796841,137.3124628,2,3
36.66708178,137.3274764,2,3
36.6660855,137.2935276,2,3
36.72277046,137.3462195,2,3
36.71800427,137.3510571,2,3
36.69824339,137.3560917,2,3
36.70000895,137.2940132,2,3
36.69064641,137.3585074,1,3
36.68523915,137.3338197,4,3
36.67877871,137.3024093,2,3
36.69150823,137.3761172,2,3
36.64939199,137.3140239,0,3
36.70342638,137.3555518,1,3
36.70672069,137.3076323,2,3
36.7060034,137.3635512,2,3
36.69870278,137.3804245,2,3
36.69189226,137.3417628,4,3
36.74579858,137.2365543,4,3
36.75563776,137.3048962,3,3
36.72880438,137.2346828,2,3
36.73436562,137.1825763,2,3
36.74695719,137.207744,4,3
36.72414675,137.2370864,4,3
36.74673175,137.2088343,2,3
36.73396061,137.2035202,4,3
36.74574454,137.2401817,2,3
36.73501085,137.2050671,1,3
36.76028816,137.2596137,2,3
36.71459484,137.2751206,2,3
36.71792366,137.287225,0,3
36.69672685,137.2823556,2,3
36.76113329,137.2328213,0,3
36.73035549,137.1830524,4,3
36.72091831,137.232132,1,3
36.73731411,137.2476958,2,3
36.74626124,137.3002345,0,3
36.71787073,137.2828129,4,3
36.74993686,137.2014697,3,3
36.72875541,137.2842437,2,3
36.71208664,137.2818126,2,3
36.73055401,137.1843163,4,3
36.72191983,137.2641344,3,3
36.72782841,137.2382304,4,3
36.74495441,137.2353949,1,3
36.74613179,137.2270987,4,3
36.7346483,137.2420284,4,3
36.73605806,137.2306523,2,3
36.72480392,137.2336133,4,3
36.73067977,137.2248609,2,3
36.71908619,137.2029071,4,3
36.71943771,137.3138136,4,3
36.71584019,137.2972284,2,3
36.75446072,137.3093752,2,3
36.73581974,137.3112309,2,3
36.72165092,137.2650731,2,3
36.76073914,137.2581076,2,3
36.72887402,137.2346097,2,3
36.7525571,137.2306976,0,3
36.73486913,137.2339735,1,3
36.72665067,137.239026,1,3
36.74745616,137.3029866,1,3
36.74777915,137.2452211,4,3
36.75069122,137.189972,4,3
36.74587841,137.2109864,0,3
36.75047082,137.3084033,2,3
36.72587816,137.2370781,4,3
36.75538689,137.3137399,3,3
36.73982974,137.2438278,4,3
36.75644989,137.2322839,0,3
36.71612088,137.2581531,3,3
36.74741815,137.2452621,4,3
36.73044235,137.1828843,4,3
36.73015577,137.3298388,4,3
36.724334,137.2355786,4,3
36.73236394,137.232938,2,3
36.72794015,137.2387224,0,3
36.72197086,137.235493,2,3
36.72353532,137.2356186,4,3
36.73369425,137.2043493,4,3
36.7308148,137.2542113,3,3
36.73461667,137.3145443,2,3
36.76257644,137.250596,2,3
36.75882144,137.2730823,2,3
36.74727318,137.2335473,0,3
36.71856816,137.3010458,4,3
36.74908737,137.2018222,4,3
36.73526866,137.2578111,3,3
36.71946027,137.3137137,4,3
36.76226713,137.2392105,2,3
36.71776477,137.2854511,4,3
36.74221329,137.2013886,2,3
36.73146192,137.3016341,2,3
36.76030197,137.2363081,0,3
36.75449706,137.2318183,3,3
36.74204793,137.2541887,2,3
36.72695375,137.2596096,2,3
36.71854968,137.297198,4,3
36.75377736,137.1989791,2,3
36.74806083,137.3089171,2,3
36.75079091,137.1917313,2,3
36.71827365,137.2964372,1,3
36.72897701,137.2858966,0,3
36.73422454,137.1830714,2,3
36.7616868,137.2546063,2,3
36.75693971,137.2345992,2,3
36.74256568,137.2535624,2,3
36.75447038,137.2318054,3,3
36.72356212,137.3095673,2,3
36.72883144,137.2391158,2,3
36.73789943,137.2627806,2,3
36.66704105,137.210151,4,3
36.66671892,137.231956,0,3
36.67884657,137.2213672,4,3
36.69327067,137.2364624,3,3
36.70586146,137.2591703,0,3
36.69619559,137.247519,4,3
36.69343091,137.2262071,4,3
36.68355499,137.2234938,3,3
36.70390382,137.228349,4,3
36.67934285,137.2046417,4,3
36.66675078,137.2098073,4,3
36.6668116,137.2010513,0,3
36.66693973,137.2210265,3,3
36.6696681,137.2392258,2,3
36.67835462,137.2265724,4,3
36.66220585,137.2024204,0,3
36.70229231,137.2080653,3,3
36.67420476,137.2138888,3,3
36.66771991,137.2246934,4,3
36.68923289,137.2089222,4,3
36.69107224,137.2277078,2,3
36.68931791,137.2311063,4,3
36.72366771,137.2242079,0,3
36.67719813,137.2109894,4,3
36.68452494,137.2366216,2,3
36.69228265,137.208938,4,3
36.68270005,137.2649679,4,3
36.70864017,137.2398927,0,3
36.68405741,137.2262106,1,3
36.67789962,137.2487588,2,3
36.71621855,137.2218102,3,3
36.66580047,137.2095913,0,3
36.70326094,137.2640394,0,3
36.70293468,137.2277037,4,3
36.67574033,137.2486844,3,3
36.66751397,137.2200483,4,3
36.72185262,137.2490907,2,3
36.64315792,137.2096861,0,3
36.69667814,137.2263189,4,3
36.65633447,137.2291891,4,3
36.70149861,137.2176414,4,3
36.67958476,137.1991283,4,3
36.71411094,137.2326524,4,3
36.6502968,137.2153916,1,3
36.70061409,137.2121047,4,3
36.67517059,137.2195286,4,3
36.72180342,137.2489405,4,3
36.69199101,137.2101001,4,3
36.7031741,137.221044,2,3
36.66676368,137.2071335,4,3
36.72175726,137.249146,4,3
36.69534157,137.2143863,3,3
36.6939789,137.2300828,4,3
36.68269528,137.2644843,0,3
36.70300919,137.2223459,4,3
36.69808993,137.2259635,2,3
36.67867561,137.2219981,4,3
36.71503851,137.2229251,3,3
36.6752959,137.2081189,0,3
36.68069909,137.2028447,1,3
36.69911909,137.2097953,4,3
36.68942716,137.2312167,4,3
36.67297347,137.2207752,4,3
36.66208018,137.2198678,3,3
36.69436611,137.2312327,4,3
36.68665099,137.2438383,1,3
36.63792544,137.2790257,3,3
36.73062464,137.2202008,4,3
36.66430693,137.2404252,2,3
36.68868441,137.2514363,4,3
36.69710256,137.2172392,4,3
36.6854443,137.2531666,2,3
36.66867672,137.2330642,4,3
36.69917946,137.216075,4,3
36.66920809,137.2358463,4,3
36.65890523,137.2277838,4,3
36.68605958,137.2513225,4,3
36.72062914,137.2313672,2,3
36.69799672,137.2154162,1,3
36.66679036,137.2102096,4,3
36.67814789,137.2019434,4,3
36.70764613,137.2407605,2,3
36.67314463,137.2119714,0,3
36.68374236,137.2279224,4,3
36.66010536,137.2214743,2,3
36.66634809,137.221011,0,3
36.69697344,137.2179628,4,3
36.67063206,137.2754739,2,3
36.67711821,137.2389994,3,3
36.69342896,137.2043001,3,3
36.68376777,137.2678309,4,3
36.68511516,137.2220847,4,3
36.69590672,137.2415439,4,3
36.69897387,137.2160783,4,3
36.69686156,137.2203674,4,3
36.6672435,137.2147481,2,3
36.69364197,137.2001649,4,3
36.69087832,137.2088644,4,3
36.70428595,137.2144102,4,3
36.68627278,137.2216472,0,3
36.68624231,137.2515199,0,3
36.65594208,137.200435,2,3
36.68853716,137.2364856,3,3
36.6993404,137.2272477,0,3
36.69524408,137.2258964,4,3
36.70755865,137.2419774,2,3
36.68857872,137.2300123,4,3
36.68867922,137.2269785,4,3
36.64705551,137.2360976,1,3
36.66612412,137.2064524,4,3
36.66233656,137.2097446,4,3
36.68708124,137.2643517,2,3
36.69699428,137.2259944,2,3
36.67587032,137.248081,3,3
36.67902615,137.2167147,4,3
36.63656704,137.2379951,1,3
36.72158863,137.2491001,4,3
36.70314543,137.251535,2,3
36.65650693,137.2137387,2,3
36.67322473,137.2455193,4,3
36.68340958,137.2500623,2,3
36.6674501,137.2204972,4,3
36.69826858,137.2510278,0,3
36.70959501,137.2221106,2,3
36.70257677,137.2677386,0,3
36.71609287,137.2570653,3,3
36.6445744,137.2096363,4,3
36.72127936,137.250596,4,3
36.66139992,137.2373282,2,3
36.71142056,137.2196074,1,3
36.72168928,137.2490697,4,3
36.6921632,137.2073077,4,3
36.69392987,137.2159864,4,3
36.69437738,137.2076854,2,3
36.6981044,137.2648169,2,3
36.6994093,137.2298357,1,3
36.69288151,137.222621,2,3
36.67233507,137.2713021,3,3
36.69784811,137.2369144,3,3
36.68470427,137.2363518,3,3
36.67934766,137.2054266,4,3
36.69018447,137.2089851,4,3
36.66632443,137.201461,3,3
36.72176921,137.2489839,4,3
36.7111896,137.2356713,1,3
36.70723133,137.2303063,4,3
36.70311192,137.2201326,4,3
36.67678079,137.2410379,0,3
36.68011383,137.2521645,1,3
36.72788445,137.2255081,4,3
36.71203294,137.2499332,2,3
36.69236487,137.2154483,1,3
36.67031208,137.2216805,1,3
36.68869449,137.2365937,0,3
36.6888832,137.251433,4,3
36.68157639,137.222535,4,3
36.67657877,137.225897,1,3
36.67396937,137.2019517,0,3
36.65654501,137.2096621,4,3
36.68144581,137.2564155,1,3
36.72115097,137.250553,4,3
36.69101774,137.2488467,1,3
36.6866612,137.2085531,4,3
36.65874289,137.2023716,3,3
36.65913932,137.2093545,2,3
36.68103565,137.2462431,3,3
36.67839427,137.262573,1,3
36.67849632,137.226474,0,3
36.68135946,137.2516843,1,3
36.67891532,137.2456134,3,3
36.69638846,137.2451397,0,3
36.69608182,137.2454583,4,3
36.67473408,137.2108104,4,3
36.68013987,137.2227997,4,3
36.6788533,137.236441,0,3
36.67843391,137.2110973,4,3
36.67411744,137.2072052,3,3
36.69666863,137.2530992,0,3
36.70809021,137.2218702,2,3
36.66708853,137.2014722,4,3
36.67508942,137.2196657,4,3
36.67561145,137.2073025,3,3
36.66604623,137.20152,3,3
36.70896493,137.2416995,2,3
36.68143091,137.262026,4,3
36.67850976,137.2259412,4,3
36.69180989,137.2157983,4,3
36.69624198,137.2267678,1,3
36.71497883,137.2229061,3,3
36.65608429,137.2257906,2,3
36.69545681,137.2330009,2,3
36.70786355,137.2590429,3,3
36.68010456,137.2226541,4,3
36.64666176,137.2339691,4,3
36.69705871,137.2259747,2,3
36.67879221,137.2133233,0,3
36.6633278,137.2295126,2,3
36.68359522,137.2624527,2,3
36.68131999,137.2511858,4,3
36.66744793,137.2196322,4,3
36.70823586,137.2310742,4,3
36.70600886,137.2098926,3,3
36.69614193,137.2458567,4,3
36.67357467,137.2371982,0,3
36.67611364,137.2462261,3,3
36.65901688,137.2765026,2,3
36.69162612,137.217671,1,3
36.66560029,137.2498186,0,3
36.67643791,137.2017523,4,3
36.69436285,137.2311766,4,3
36.68137703,137.2516648,1,3
36.7197921,137.2233012,1,3
36.68254391,137.2716853,2,3
36.69248239,137.2581727,1,3
36.68411051,137.2081338,4,3
36.67762424,137.2418597,0,3
36.69514657,137.2243202,1,3
36.70304198,137.2181849,4,3
36.69696023,137.2202386,4,3
36.69624272,137.2129802,4,3
36.69618814,137.2291224,4,3
36.68433526,137.251451,4,3
36.67775058,137.2017796,4,3
36.68651286,137.2362239,3,3
36.67611873,137.2455893,3,3
36.67575108,137.2476129,4,3
36.66731625,137.2178121,4,3
36.66990055,137.2039401,3,3
36.66158861,137.2380076,0,3
36.70967668,137.2220854,2,3
36.71565408,137.2469006,3,3
36.71014754,137.2175361,3,3
36.686011,137.2153905,3,3
36.66686521,137.2096575,4,3
36.65731541,137.2374256,2,3
36.68158334,137.2081461,0,3
36.71179769,137.2495704,4,3
36.69013713,137.20691,2,3
36.66408297,137.2203845,3,3
36.69508941,137.2339717,4,3
36.69167277,137.2344605,2,3
36.64707768,137.2346101,2,3
36.71408316,137.259286,3,3
36.6969583,137.2531959,0,3
36.66401466,137.2101222,1,3
36.68608893,137.2119213,4,3
36.68350187,137.2117541,4,3
36.66700723,137.2101939,4,3
36.71758036,137.2234564,4,3
36.6974992,137.2512923,4,3
36.71592799,137.2633304,2,3
36.67631233,137.2444582,3,3
36.6988735,137.2102175,4,3
36.66169556,137.2021188,3,3
36.66741408,137.2197449,4,3
36.70197671,137.2590622,4,3
36.68118546,137.2301287,1,3
36.67442963,137.2239665,2,3
36.63620463,137.2813516,3,3
36.68056944,137.2750525,2,3
36.66691981,137.212884,4,3
36.67832945,137.2265141,4,3
36.71684533,137.2608788,3,3
36.66897909,137.2103224,4,3
36.66053986,137.2381172,2,3
36.71089656,137.2496963,0,3
36.6878671,137.2156154,4,3
36.72152282,137.2502008,4,3
36.69176396,137.2127578,4,3
36.6792368,137.2073291,4,3
36.67482333,137.2580036,0,3
36.66699449,137.2014572,4,3
36.70245879,137.2080778,3,3
36.668413,137.2314562,4,3
36.7149317,137.2590548,1,3
36.69636795,137.266142,2,3
36.67953233,137.2008726,4,3
36.68906181,137.2662074,2,3
36.69250692,137.2370326,2,3
36.66528443,137.2205895,0,3
36.66763151,137.2220671,4,3
36.66416061,137.2202059,0,3
36.66993969,137.2445942,1,3
36.67759619,137.2350012,0,3
36.6666414,137.2102454,4,3
36.71514852,137.2453086,3,3
36.68356798,137.2123488,3,3
36.66676304,137.2108705,4,3
36.69583021,137.2380957,4,3
36.66990986,137.2395988,4,3
36.71768326,137.2614581,0,3
36.69584255,137.213755,0,3
36.69182789,137.213268,4,3
36.71602932,137.2570158,3,3
36.68737171,137.2122601,4,3
36.6785285,137.2178958,4,3
36.69950464,137.2116506,4,3
36.68803871,137.2353622,4,3
36.69920793,137.2159192,4,3
36.65875504,137.2464072,2,3
36.69162821,137.2124936,4,3
36.67410866,137.2109788,3,3
36.67929917,137.2090831,4,3
36.68285483,137.250034,1,3
36.67915018,137.2176033,4,3
36.71000698,137.2637831,1,3
36.67548894,137.2605591,1,3
36.66583873,137.2207666,3,3
36.69602383,137.2445925,4,3
36.69448114,137.231365,4,3
36.674297,137.2201799,0,3
36.67270896,137.2106818,4,3
36.67761419,137.2363738,4,3
36.65883845,137.2380536,2,3
36.65710629,137.2101947,2,3
36.67216628,137.2212992,0,3
36.66184169,137.2097295,4,3
36.6394991,137.2555625,2,3
36.69949995,137.2371242,3,3
36.69048934,137.2267599,4,3
36.64440955,137.2630098,2,3
36.68585044,137.208369,4,3
36.66197521,137.2019737,3,3
36.68660954,137.2421033,4,3
36.69855913,137.2117694,0,3
36.68985209,137.2125381,0,3
36.71632923,137.2604868,3,3
36.67411461,137.2121794,3,3
36.68877902,137.2151315,4,3
36.69217018,137.2197448,4,3
36.70512669,137.230905,1,3
36.67490158,137.2567798,3,3
36.67185257,137.2750463,3,3
36.64503544,137.2524303,2,3
36.6887381,137.2514103,4,3
36.69713419,137.2569202,2,3
36.68384402,137.2491049,4,3
36.70277733,137.2275482,4,3
36.69238341,137.214079,1,3
36.69240904,137.2128757,1,3
36.69653709,137.2513523,4,3
36.6554582,137.2176543,2,3
36.69502371,137.2341192,4,3
36.64673511,137.2338945,4,3
36.66845258,137.2318586,4,3
36.66432112,137.2249792,4,3
36.6408574,137.2571334,2,3
36.67589225,137.2249624,1,3
36.65731516,137.2378485,2,3
36.67864049,137.2291925,4,3
36.69636896,137.2513752,4,3
36.68564316,137.2514377,4,3
36.70262714,137.2523008,2,3
36.67939512,137.202222,4,3
36.65627366,137.2270813,2,3
36.68984593,137.2186393,2,3
36.71409729,137.2347149,2,3
36.68223706,137.2401054,2,3
36.67082563,137.2426932,2,3
36.72033983,137.2439935,1,3
36.66211024,137.239191,2,3
36.65944675,137.2023679,3,3
36.67916814,137.2292829,4,3
36.72476889,137.2248716,0,3
36.67900612,137.2129111,4,3
36.664384,137.2251117,4,3
36.66268614,137.2359842,2,3
36.66639717,137.2048148,1,3
36.69755227,137.257841,2,3
36.69578789,137.2079727,2,3
36.68133796,137.2511461,4,3
36.68377522,137.2679354,4,3
36.66755562,137.2220431,4,3
36.68864457,137.2519839,2,3
36.7159729,137.2498747,4,3
36.67414079,137.2071687,3,3
36.71132171,137.2590276,3,3
36.69658107,137.2531784,4,3
36.68338052,137.2365632,3,3
36.67811898,137.2319472,4,3
36.72027029,137.2504345,4,3
36.71140957,137.2496554,0,3
36.70813432,137.2310584,4,3
36.67687494,137.2487077,4,3
36.69690833,137.2233993,0,3
36.6762585,137.2018672,4,3
36.65463217,137.2176389,2,3
36.70281684,137.2494993,4,3
36.65563291,137.21381,2,3
36.67908172,137.210666,4,3
36.66702482,137.2135481,4,3
36.6346777,137.2794942,2,3
36.68670888,137.2085729,4,3
36.68784517,137.236062,4,3
36.69893129,137.2103846,4,3
36.68850093,137.2157311,4,3
36.7122461,137.2590417,3,3
36.67577901,137.2485992,3,3
36.66728967,137.2171249,4,3
36.71929869,137.2623972,3,3
36.67947679,137.200295,4,3
36.66799787,137.2135513,2,3
36.68099993,137.2512104,4,3
36.69772146,137.2133662,4,3
36.69246878,137.2364855,3,3
